WKT	OBJECTID	UNITNAME	GROUP_	MIN_AGE_MA	MAX_AGE_MA	CODE	ROCKTYPE1	ROCKTYPE2	DESCRIPTN
"POLYGON ((553729.4014415285 7465563.86953228, 553493.2700907952 7465386.880800651, 553263.8503768673 7465286.361598691, 552894.6484195876 7465224.339194026, 552608.1998280673 7465156.337995205, 552213.3814230517 7465049.820778428, 551907.5985355526 7464930.809122665, 551538.0914956583 7464792.809361001, 551168.8405336809 7464711.819004997, 550767.800729486 7464625.369930148, 550398.6187763237 7464550.919997619, 549870.5596867885 7464496.468620304, 549259.9399016603 7464480.518257003, 548909.830583016 7464406.560868802, 548559.64910155 7464312.590527439, 548158.5217460897 7464213.120184684, 547674.7715406998 7464120.16118711, 547318.4806848444 7464084.190928271, 546866.8519983423 7464073.721042529, 546345.4385802832 7464070.258314759, 545855.7986499688 7464085.770895116, 545372.6801159037 7464126.76025998, 544806.9204884993 7464167.760070588, 544209.24034623 7464196.750915734, 543624.1596563796 7464199.749684907, 543617.8518443492 7464199.750410622, 543471.5509446764 7464194.248986235, 543325.2289037397 7464182.240285505, 543077.0405130619 7464151.741388781, 542816.3090295257 7464146.73143444, 542479.2988214826 7464148.730074318, 542046.871217445 7464151.228882352, 541697.3104647034 7464197.218369439, 541137.8791867157 7464245.219983414, 540680.5893887993 7464368.232064942, 540477.2393837323 7464395.241691746, 540229.1111398893 7464370.721845603, 540047.7281529432 7464348.229473276, 539731.0504567224 7464324.231798124, 539325.9803102695 7464356.728536339, 537806.1600797954 7464364.750275671, 536534.9009508365 7464505.757937727, 535352.9098352884 7464690.278889071, 534018.7205165859 7464952.298689974, 532582.2692051273 7465112.829688077, 531591.3410201711 7465353.352742638, 531559.5096044523 7465347.351878544, 531159.2703007606 7465438.859708398, 530905.1206047942 7465484.849659175, 530472.9521282329 7465537.881226542, 529945.1412220661 7465546.879037119, 529258.6597366312 7465627.390175685, 528718.8393320056 7465770.409552565, 528122.0908140814 7465989.920161213, 527525.5188823639 7466241.430933489, 526928.9487784554 7466499.428481916, 526243.5494104204 7466808.430678437, 525469.6187864225 7467207.439413663, 524847.9199221072 7467522.449559778, 524372.3405209894 7467817.959260563, 523827.2204222551 7468183.468706752, 523294.039539944 7468409.479365861, 522798.6989742503 7468545.498785293, 522259.660555804 7468866.998591872, 521701.7816206582 7469232.501066694, 521181.7491809969 7469534.499304719, 520769.6513285355 7469798.019149256, 520230.9897930092 7470195.512010187, 519603.3890503384 7470612.500832574, 519108.8909017069 7470933.500095552, 518430.5799786039 7471389.008651739, 517701.7389352719 7471908.519441292, 516991.6606577802 7472364.028988063, 516161.1096795252 7472903.570473684, 515451.3307262484 7473423.069770599, 514818.309650723 7474031.029979093, 514369.1020927425 7474516.999549597, 513577.5308508885 7475221.471545706, 513247.989631008 7475458.94922642, 512735.1008881984 7475932.42010925, 512324.4488298202 7476500.897459401, 511920.8079426013 7477203.37848397, 511505.2331168607 7478083.838625146, 511304.8803713421 7478740.820910966, 511237.4310316509 7479262.818575969, 511878.1676037338 7478934.821127409, 511298.3392353251 7480026.321241349, 511305.2691519048 7480147.321291689, 511312.2813040543 7480293.319412347, 511325.8595332409 7480465.318125315, 511365.5294859342 7480789.819627765, 511430.9287378672 7481164.821277045, 511521.4405249634 7481476.322321821, 511720.7871846518 7481933.309120836, 511925.9486213638 7482282.320173571, 512118.0019678176 7482548.830465021, 512309.8505323514 7482776.818821274, 512802.0988119594 7483314.81983369, 513076.6293854954 7483536.319648255, 513376.3496976428 7483719.328010907, 513624.9284161868 7483826.328103598, 513854.1407641529 7483888.329018641, 514102.411874373 7483938.329750974, 514331.6601478987 7484000.351524813, 514732.9778135106 7484151.349189769, 515083.199205492 7484244.861883531, 515331.5800201599 7484319.859180477, 515643.6706994898 7484407.370412294, 515834.7987778498 7484482.362032053, 516102.4597486073 7484601.868999531, 516217.3106616565 7484683.870651058, 516326.429865378 7484893.381335696, 516320.5106658614 7484988.871954963, 516301.8693237389 7485084.369425166, 516353.5194691879 7485236.871821027, 516449.4183850634 7485350.880646596, 516666.4213160571 7485508.878001176, 516927.9502117605 7485679.378289223, 517163.909674884 7485818.388628999, 517463.6374284575 7486001.390401997, 517634.8999688932 7485898.400562596, 517660.5076100832 7485929.89157002, 517717.8888702146 7485967.888531627, 517794.5088812244 7486024.900792396, 517979.299490408 7486112.899930282, 518132.1700094143 7486162.899320286, 518355.1827971603 7486244.409831479, 518501.6998544472 7486294.909049833, 518705.9508432215 7486458.909335522, 518859.8002562167 7486719.410589339, 519045.7714297727 7487029.905835028, 519197.2705102098 7486806.42248082, 519229.3097061769 7486850.9296974, 519299.649850646 7486933.410572389, 519344.5204360937 7487009.419374896, 519479.098526989 7487224.918019455, 519741.7723737075 7487630.918163926, 519966.1999742655 7487990.932563351, 519978.9090750164 7488011.427936643, 520177.9912681511 7488423.928631283, 520331.968144623 7488696.939152341, 520608.1076658635 7489268.439470489, 521224.2898538684 7489118.450233797, 521230.6890783884 7489124.950707469, 521300.7581730504 7489156.450065527, 521460.1093992486 7489225.450432837, 521663.8888397437 7489294.459746692, 521931.4599687605 7489388.450294917, 522249.7108318399 7489450.459670661, 522510.6391741092 7489480.959406958, 522898.7392195298 7489516.957398204, 523172.3391636847 7489559.970117495, 523458.7889051827 7489615.470239377, 523860.210689692 7489772.479146658, 524274.671582395 7490005.979447151, 524580.9296769928 7490207.990044177, 524899.9098134018 7490428.982084192, 525263.6309890765 7490681.479850283, 525633.8796815652 7490965.998771254, 526080.4097903847 7491262.502199912, 526392.7913661824 7491426.50833606, 526718.5994618582 7491736.499265268, 527174.8199972584 7490782.511624946, 527680.8671351505 7490012.509066237, 528010.690452305 7490033.008618059, 528554.6395675971 7490014.519349955, 528745.2802430736 7489988.010780513, 528980.2100037982 7489904.021634595, 529189.580228802 7489794.531794101, 529475.1578442735 7489672.028277565, 529824.5097318531 7489587.520449493, 530193.100239523 7489541.038151653, 528977.9284519642 7490769.530243922, 528529.941856001 7491497.530200049, 528182.8694715709 7492066.029588519, 528666.1973080401 7492063.530798975, 529212.3307577802 7491907.540009299, 529719.632221918 7491605.528354638, 530163.0910153358 7491234.030535508, 530511.5112706282 7490958.541525745, 531036.7577665896 7490421.052467702, 531498.7913682124 7489954.05092724, 532062.4012288604 7489461.059414092, 532651.470835096 7488974.049739547, 533202.9324255527 7488582.557921674, 533684.7895085847 7488281.061158156, 534166.7822485788 7487998.080026637, 534763.0280133397 7487683.07939088, 535226.3391513403 7487489.582211247, 536273.9695171487 7487140.099140521, 536845.4797781399 7486959.109343071, 537391.7304848314 7486822.609128481, 537969.9103473385 7486717.620542666, 538319.2983579271 7486632.607571352, 538744.7304529581 7486503.130158616, 538973.3600731556 7486438.122473793, 539582.9514777757 7486237.639814068, 540167.5206099328 7486132.638875145, 540764.8313949684 7486034.149981901, 541381.0792224351 7485903.159966286, 542048.2111115821 7485772.170383496, 542785.4091026123 7485673.180991555, 543351.0992083347 7485599.690658739, 543852.6505707862 7485444.190298517, 544290.2913056473 7485193.699562823, 544753.5414220151 7484981.199939285, 545305.8309256493 7484774.719167091, 545801.2399731757 7484644.729150759, 546309.5418775609 7484552.729666847, 546830.2213844137 7484390.747954831, 547598.2493661132 7484074.738465855, 547744.1701124657 7484003.737781774, 548442.1897370525 7483688.239353294, 548918.1406329182 7483469.238663467, 549108.4291959107 7483372.749200269, 549482.7985891744 7483198.758864859, 550009.569029456 7482966.748674072, 550352.1791185427 7482812.247874534, 550726.5090877599 7482625.749835017, 550923.33002348 7482560.749283386, 551005.8882866737 7482528.760185958, 551081.9873464878 7482496.259019677, 551497.3710503705 7482212.771074409, 552094.9011243796 7481490.781029124, 552418.5424207641 7481117.270231225, 552941.3387215827 7480544.768701788, 553563.7386771191 7479648.281382853, 553837.6215884177 7479125.278693004, 553888.3587818833 7478878.770289734, 554020.9092621438 7478674.268811216, 554096.4108103368 7478502.281069933, 554152.9599680675 7478361.780746714, 554215.7875650983 7478202.291526407, 554265.7190730467 7477998.282148397, 554321.649293678 7477737.279417606, 554389.2214552625 7477240.299614294, 554388.2794291548 7477030.290486885, 554362.0405901964 7476864.799878052, 554377.1586651193 7476463.800875613, 554466.9108734984 7476149.81038047, 554478.1615063648 7475877.810339816, 554502.4104630048 7475635.810000163, 554513.6084410583 7475317.821645076, 554512.53885033 7475082.317464221, 554511.2295705186 7474821.32960685, 554497.5320103827 7474617.328728929, 554490.4013401294 7474452.341650146, 554483.6787938507 7474369.331953919, 554484.8499124794 7473722.839702826, 554484.8708303972 7472279.171278499, 554460.0000004178 7470510.822356861, 554285.6777924682 7468493.897898404, 554260.7997706253 7467796.749994038, 554195.7019309987 7467330.72037858, 554176.2578596935 7467254.230775822, 554169.3688252114 7467146.240447585, 554156.139308674 7467037.762019367, 554143.0806422144 7466968.260510309, 554116.7107610992 7466770.781018401, 554077.7003302344 7466599.301354768, 554038.7801964313 7466433.797907311, 553980.3999650105 7466192.331274267, 553934.9300005157 7466001.83815367, 553857.4427048727 7465753.871558079, 553729.4014415285 7465563.86953228), (530722.3818187496 7487373.529885361, 530307.5586379708 7487508.030504555, 529856.1678522299 7487704.019459299, 529591.169681159 7487871.021342887, 529179.029655564 7488126.019344391, 528891.7891187134 7488198.020924006, 528731.3410385466 7488476.021385269, 528289.459385302 7489080.520667609, 527786.4714560692 7488955.511407444, 527615.3807672325 7488908.009611085, 527448.9602843359 7488861.999936607, 527041.4706292277 7488749.51104738, 526608.2809201635 7488592.999136832, 526194.0612332439 7488429.490479235, 525766.959296892 7488209.489859216, 525403.6607349868 7488039.482238781, 525066.360392253 7487990.491195866, 524761.080633728 7487979.479135087, 524378.960791625 7487872.979038039, 524104.6487378363 7487689.978679094, 523760.1892200519 7487468.969596263, 523377.9174471792 7487318.458626369, 523103.9900685279 7487230.960309755, 522759.8815058887 7487079.94840565, 522587.8812191647 7487010.960278286, 522285.2600026838 7487566.451164037, 521928.2293144059 7487377.449437097, 521589.2888581826 7486977.940521816, 521287.8398591303 7486444.949674131, 521076.2206421964 7486076.939206446, 520870.9082230013 7485702.431777302, 520717.0411817269 7485442.442246539, 520601.8289217902 7485283.930499559, 520532.7582033994 7485211.431682462, 520493.1482685773 7485169.919302129, 520231.2687940066 7484923.429282761, 520007.7502791731 7484720.918940466, 519873.7001723543 7484619.919448273, 519765.139857104 7484531.410234201, 519675.73186237 7484448.911731474, 519643.779359216 7484410.92133645, 519428.3789795266 7484590.407889887, 519147.2626680578 7484311.900531916, 518884.3486815836 7483861.397996862, 518678.6591756357 7483404.399521335, 518453.9615077333 7482959.889427774, 518126.6399916698 7482324.881879542, 517882.7290326017 7481861.870732836, 517587.5998974312 7481315.868771112, 517382.2498391745 7480928.858744597, 517131.7509351992 7480408.358750939, 516958.1388749621 7480008.349484322, 516816.5195044623 7479646.351971469, 516680.6786236049 7479169.839888532, 516595.6797448923 7478679.838946605, 516561.0391656627 7478088.36017517, 516552.0396808255 7477528.379238807, 516631.3717321801 7476827.910199367, 516743.3812778295 7476317.929735427, 516969.4881904472 7475718.45221073, 517221.1506545283 7475150.460328277, 517422.3217856201 7474665.981240353, 517648.8181352455 7474155.499795193, 517862.6903040588 7473658.00043367, 518026.4810279984 7473332.498407466, 518177.7588495894 7473051.509488899, 518303.9695688016 7472846.999743001, 518392.2294228747 7472687.489445701, 518467.7803789257 7472521.491178222, 518505.5780412114 7472444.998767525, 518549.8196841478 7472380.989418216, 520033.0593100922 7471367.480040282, 521865.1299152087 7470148.480620015, 523304.7386920105 7469312.959184356, 524788.178135389 7468330.930705242, 526716.7390400448 7467353.408407982, 528627.6788617288 7466655.380798958, 530691.6777783715 7466064.851568751, 533227.7210938859 7465777.299056591, 535503.3394148626 7465554.768225187, 537219.8979467519 7465456.758454997, 538955.5512301928 7465358.258318761, 540547.8911011368 7465220.759522646, 541272.9904952997 7465260.769488217, 542118.9200661893 7465260.768888394, 542803.6814695759 7465301.292248813, 543158.6682209215 7465252.292004306, 543718.2888996418 7465255.788457319, 544424.2306289049 7465264.808971705, 545066.4793258318 7465261.309036633, 545638.8220572687 7465258.321840143, 546211.2005910402 7465254.830365151, 546739.068462929 7465258.278467316, 547362.4806187586 7465305.710583977, 547839.6103542829 7465347.650685677, 548374.2290582793 7465427.579228436, 548921.8201367275 7465590.01846556, 549342.4490097191 7465765.959167396, 549775.9291758141 7465998.88912417, 550120.3770236474 7466213.319729904, 550413.9995512667 7466434.749278454, 550669.4881191293 7466668.700559137, 551002.0917227125 7467080.610528942, 551213.408987553 7467391.041217702, 551335.2681762617 7467593.998699082, 551476.2116558307 7467822.539717115, 551540.5112704519 7467968.577569475, 551598.7104696175 7468165.620935453, 551630.9587729629 7468267.138744967, 551656.6496337078 7468318.15920333, 551669.5304095759 7468349.669707816, 551728.5699535205 7468725.26130549, 551767.4488295764 7468877.791991948, 551845.6510756082 7469271.888441796, 551930.2403895985 7469678.982238147, 552066.6991412316 7470283.121142551, 552196.1778877663 7470766.240840885, 552300.4908815678 7471306.859101309, 552373.038662435 7471853.990570381, 552426.1109667938 7472311.579612192, 552499.3516993012 7472992.739403111, 552559.7102127153 7473666.77141621, 552600.9694764937 7474303.279227255, 552596.708591672 7474748.769876237, 552573.4107663403 7475188.269734237, 552543.7896653207 7475646.280367007, 552463.408719555 7476130.771034803, 552306.6587002111 7476589.769422568, 552048.3214165098 7477100.272135431, 551846.6581947149 7477483.258611053, 551663.9110881876 7477827.761176847, 551437.1605969889 7478293.770184478, 551292.6901595242 7478676.259315588, 551135.6411440975 7479078.27012524, 551022.3986539473 7479333.761167631, 550852.399432107 7479690.761159472, 550504.0786513654 7479998.258834673, 550041.8906163396 7480414.749062765, 549617.3689918793 7480754.238167988, 549135.6301270721 7481074.728755193, 548564.8817457163 7481415.229100732, 548121.1699996374 7481723.228792721, 547772.8013423164 7482011.731269697, 547316.4210813562 7482332.221700416, 546859.5285416669 7482532.221628441, 546205.5607345841 7482752.221576128, 545602.9288718151 7483067.220515419, 545114.6812306483 7483362.710396321, 544537.4412420454 7483664.707868172, 543953.4902385516 7483909.697140994, 543286.9606891245 7484168.188969664, 542645.4825545207 7484337.181650175, 542099.1702143211 7484467.172046326, 541432.2295225861 7484636.660529908, 540815.9576936621 7484754.157582559, 540339.6590097772 7484884.140133608, 539672.7484425128 7485078.638796961, 539113.8899485514 7485221.62914837, 538523.3488791478 7485416.12041699, 537920.1101904551 7485603.61861676, 537310.1014025102 7485721.609503059, 536770.1079314629 7485826.600778449, 536261.8284570609 7485937.576479649, 535677.4606801621 7486074.081817931, 535251.8989042328 7486184.580278547, 534667.7189129357 7486366.068668526, 534242.1000763365 7486470.070804035, 533772.0989641976 7486587.560456911, 533441.8598598157 7486684.561291106, 533003.6204524806 7486795.060411032, 532692.3698603846 7486873.059373645, 532520.6118722673 7486855.049750799, 532228.3498048524 7486914.039591012, 531872.7311862819 7487024.040081378, 531517.1905426844 7487140.540077848, 531275.7386144253 7487193.052325998, 531123.2617263526 7487219.028704908, 530722.3818187496 7487373.529885361))"	"2"	"A-FOp-bs"	"Fortescue Group"	"2718.0"	"2730.0"	"Pyradie Formation"	"igneous mafic volcanic"	"None"	"Pyroxene spinifex-textured basaltic flows and pillow lava with mafic volcaniclastic rock; minor chert and local komatiite; metamorphosed"
